Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
292	4	4	6850431	constrained	0.06721645103023269	0.7450635115404295
9048	5	4	6850431	accelerated	0.0672564505420713	0.7437104856326873
8702	5	4	5567862	accelerated	0.06745742935906762	0.7441397676172147
9333	4	4	3074060	accelerated	0.06767500118779457	0.7447495934071686
7199	5	5	20845863	constrained	0.06780644264605463	0.7444109217769013
2609	4	4	10845863	accelerated	0.06806406815481725	0.7454558681681536
1834	4	5	5567862	accelerated	0.06807773763995595	0.7438303286422806
718	5	5	20845863	constrained	0.06809429457525247	0.7422439852870157
9407	4	4	4750372	accelerated	0.0681507781306161	0.7410993384867234
6957	5	5	20845863	accelerated	0.06832400480443868	0.7412266147696669
5204	4	5	10845863	constrained	0.06845790990080941	0.7409277088085244
7203	5	5	20845863	accelerated	0.06852198253343167	0.7398761831668657
5754	5	5	20845863	accelerated	0.06862351449527104	0.7392331174150207
1348	5	4	5567862	constrained	0.0687531068884566	0.7388946311736002
3218	5	5	20845863	accelerated	0.06900814597263594	0.7399027613748278
7382	5	5	20845863	accelerated	0.06900814597263594	0.738178046313348
7966	5	4	10845863	accelerated	0.06910580880824013	0.7375036200488696
8008	5	4	10845863	constrained	0.06921544379058105	0.7369597947911286
1022	5	5	20845863	constrained	0.06961719530163496	0.7395215491648214
1065	5	5	20845863	constrained	0.06961719530163496	0.7378136472037017
4607	4	4	6850431	accelerated	0.07001453891151765	0.740315020886992
6562	5	4	10845863	accelerated	0.07037905768512986	0.7424586108438183
5456	5	5	20845863	constrained	0.07048708172146005	0.7418927018802298
1554	5	4	4750372	constrained	0.07105054130197869	0.7461119771962934
7275	5	4	5567862	constrained	0.07106827430402161	0.7445943168519524
6428	5	5	20845863	accelerated	0.07115096939032073	0.7437626390254711
3959	5	4	5567862	constrained	0.07118186755244715	0.7423945231776817
755	4	4	3074060	constrained	0.0712370390459411	0.7412851976912103
6256	4	5	8845863	accelerated	0.07129301261701926	0.7401892192296412
3242	5	4	10845863	constrained	0.07171660950225493	0.7429063679590246
1371	5	5	20845863	accelerated	0.07175133229510988	0.7415920358158993
5453	5	5	20845863	constrained	0.07217467480453453	0.7442911970292336
6113	5	5	20845863	accelerated	0.072257648581182	0.7434761195942694
3849	5	5	20845863	constrained	0.07227673226960167	0.7420087793852395
3613	4	4	3074060	constrained	0.0723324777214668	0.7409235273745783
3412	4	5	8845863	accelerated	0.0729372650623612	0.7454545865727741
6112	4	4	2401596	constrained	0.07297762421192089	0.7442095944633443
9024	5	4	6850431	constrained	0.07298929264702621	0.7426781905924684
6883	5	5	20845863	constrained	0.07307372050009309	0.7418922641038211
5620	4	5	8845863	constrained	0.07324774830769926	0.7420174767859423
6342	5	4	10845863	accelerated	0.07357887731589319	0.7437301057326736
387	5	4	10845863	constrained	0.07490079931881892	0.7554280617012308
6060	5	5	20845863	accelerated	0.07494690204679988	0.7542353804665891
1786	5	4	4750372	constrained	0.07500943947810736	0.753212949157625
4029	5	4	5567862	accelerated	0.07504781488490664	0.7519528875695122
6503	5	4	10845863	accelerated	0.075230539965642	0.7521414986978893
6290	5	5	20845863	accelerated	0.07535917171415507	0.7517896499918644
6861	5	4	10845863	accelerated	0.0753836766947854	0.7504028033673974
6312	5	5	20845863	accelerated	0.07610559477576795	0.7559492952943704
2540	5	4	5567862	constrained	0.07631787832095999	0.7564206125591476
6847	5	5	20845863	constrained	0.0766782482066326	0.7583544849574073
4412	5	4	6850431	accelerated	0.07695785785075304	0.7594830315636683
5323	5	5	20845863	constrained	0.07700226147448673	0.7582905105287975
8081	5	4	10845863	constrained	0.07708717680298274	0.7575011870425863
5202	4	5	10845863	constrained	0.07725824022887015	0.7575599666886434
6779	5	4	10845863	accelerated	0.07751688978196092	0.7584754951160313
8833	4	5	8845863	constrained	0.07793963091457695	0.7609892899297737
5835	5	5	20845863	accelerated	0.07805197591945923	0.7604681900093384
6638	4	4	3074060	constrained	0.07884288846068553	0.7665466422586565
1108	5	5	20845863	constrained	0.07922383379443036	0.7686219308301078
4506	4	5	5567862	constrained	0.07937391379285581	0.7684533552645894
5132	4	5	5567862	constrained	0.07937391379285581	0.7668355587271902
8703	5	4	5567862	constrained	0.07941426832027756	0.7656136078188104
4842	5	5	20845863	constrained	0.0795422837794143	0.7652401263390612
6842	5	4	10845863	accelerated	0.08001191145449815	0.7681478277504017
6880	5	5	20845863	accelerated	0.08013395693279046	0.7677134203853349
4247	4	5	8845863	constrained	0.08051848252325147	0.769790242290002
8244	5	4	4750372	accelerated	0.08097532710296118	0.7725483910093324
4824	5	5	20845863	constrained	0.08124407282567482	0.773504253520792
3620	4	4	2401596	constrained	0.08126868255141238	0.7721366133093818
2587	4	5	5567862	constrained	0.08136950298394949	0.7714972090771575
5774	5	5	20845863	accelerated	0.08145540789170125	0.7707193130206537
5169	4	4	6850431	constrained	0.08177614287699207	0.7721619746142317
8428	4	5	8845863	accelerated	0.0819577361354843	0.7722875793136292
325	5	4	5567862	accelerated	0.08202138773093759	0.7713035825763782
4081	5	5	20845863	constrained	0.08319352387832947	0.7807261371731165
8136	4	5	8845863	accelerated	0.08321672690389681	0.7793501219632295
7562	5	5	20845863	constrained	0.08329951400887382	0.7785365983436293
214	5	4	4750372	constrained	0.08372827604611938	0.7809533714952069
897	4	4	3074060	accelerated	0.08394290515672054	0.7813671232539362
8826	4	4	2401596	accelerated	0.08431254896078133	0.7832192048198897
8260	5	4	10845863	accelerated	0.08431948159342639	0.7817012142065328
6684	4	5	5567862	constrained	0.08455323671775132	0.7822879098745178
8167	4	5	8845863	constrained	0.08459695555379765	0.7811175634534757
7219	4	5	8845863	constrained	0.08480005351401546	0.7814205734454155
791	5	4	5567862	constrained	0.08554778554778555	0.7867310378332423
7372	5	4	10845863	constrained	0.08564838449870713	0.786080872929134
9269	4	4	10845863	constrained	0.08577916805854517	0.7857097848715844
7565	5	5	20845863	accelerated	0.08606282851539548	0.7867376893568723
7592	5	5	20845863	accelerated	0.08606282851539548	0.7851735985231607
6725	4	5	5567862	accelerated	0.08607329353880866	0.7837110000983987
8789	5	4	4750372	constrained	0.08622189782128005	0.7835094833700083
3452	4	4	2401596	accelerated	0.08623291478034512	0.7820609603300469
3560	4	4	3074060	accelerated	0.0863389963370822	0.7814786078715389
8709	5	4	4750372	accelerated	0.08648336576534998	0.7812444202700611
5035	5	4	5567862	accelerated	0.08650722144865808	0.7799246350253279
6007	5	4	10845863	constrained	0.08660970498740295	0.7793175219356708
4487	5	4	10845863	constrained	0.0867707851459766	0.7792390078960599
3581	5	5	20845863	constrained	0.08687478652100969	0.7786492096580341
8828	4	5	10845863	constrained	0.08706890989896607	0.7788678899149226
6689	5	5	20845863	constrained	0.08710547092278269	0.7776790001257777
7231	5	5	20845863	constrained	0.08710547092278269	0.7761689438148539
1758	5	4	10845863	accelerated	0.08757963340543062	0.7788816622044983
8025	5	4	5567862	constrained	0.08773116970343472	0.7787201891084371
5019	5	4	10845863	accelerated	0.08808406210118724	0.7803431679195912
7739	5	5	20845863	constrained	0.088140721129991	0.7793405958873384
4269	5	5	20845863	constrained	0.08825237046207572	0.7788271693278183
1107	5	5	20845863	constrained	0.08836708919160607	0.7783427491368144
8809	5	4	5567862	constrained	0.08838557436400271	0.7770141776942691
107	4	4	6850431	accelerated	0.08860297091370883	0.7774360105602482
2958	4	5	10845863	constrained	0.08889898634263056	0.7785447487143734
2074	4	5	5567862	accelerated	0.08899215290868445	0.7778761708532438
7768	5	5	20845863	accelerated	0.08906262775465423	0.7770121649545785
7834	4	5	8845863	constrained	0.08918803467097605	0.7766297743929964
2982	5	4	5567862	accelerated	0.08938631172751921	0.7768821676469425
7670	5	5	20845863	constrained	0.08985641838342702	0.7794916899084057
5086	4	5	5567862	constrained	0.09005684175065552	0.7797563147052041
5022	5	5	20845863	accelerated	0.0901444517677118	0.7790449890057052
3879	4	5	10845863	accelerated	0.09047671138266644	0.7804466701786773
5902	4	5	8845863	constrained	0.09049540916187968	0.7791434008327689
5802	5	5	20845863	accelerated	0.09061430099754675	0.7787060435912772
9400	4	4	6850431	accelerated	0.09072153388040516	0.7781703158451949
6150	5	5	20845863	accelerated	0.09109384278706578	0.7799060532646359
5498	5	4	5567862	accelerated	0.09109903105704309	0.7784980512491075
5846	5	4	10845863	accelerated	0.09146247974859012	0.780151151610186
8163	5	4	5567862	constrained	0.09153009291684176	0.7792793996203837
8773	5	4	5567862	constrained	0.09153009291684176	0.7778362896210868
7552	5	5	20845863	accelerated	0.09155371155940428	0.7765988583107324
5095	4	4	3074060	constrained	0.09165829067319582	0.776051468448885
6461	4	4	10845863	constrained	0.09174581016915656	0.7753619205640137
7444	4	5	10845863	accelerated	0.09192737882066127	0.7754682746470856
175	4	5	5567862	constrained	0.0921703316432788	0.776091104423865
1504	5	5	20845863	constrained	0.09219127065284836	0.7748456795346541
7400	5	5	20845863	accelerated	0.09227489557946345	0.7741307053275278
8125	4	5	10845863	accelerated	0.09229207484366675	0.772861918718224
7586	5	5	20845863	constrained	0.09230790775578224	0.7715865003484238
4280	5	5	20845863	accelerated	0.09251442655937936	0.7719067336018034
3648	5	4	5567862	constrained	0.09252349741535615	0.770581360506478
4569	5	4	10845863	constrained	0.09261021734763274	0.7699063177686352
8087	5	4	4750372	constrained	0.09297244009141035	0.7715199413733854
1626	5	4	10845863	accelerated	0.09336266670455107	0.7733597066916694
5747	5	5	20845863	accelerated	0.09374682112832144	0.7751426345186795
5291	4	4	3074060	accelerated	0.09390782006560106	0.7750773134551138
9520	4	4	3074060	constrained	0.09394482171243186	0.7739906406433569
4864	4	5	8845863	constrained	0.0941654581945483	0.7744180782343766
1473	5	5	20845863	accelerated	0.09459103348021236	0.776526391128255
4380	5	4	10845863	constrained	0.09459994434072323	0.7752127581778195
8919	5	4	6850431	accelerated	0.09468584048437523	0.7745335507714758
6526	5	5	20845863	accelerated	0.09483085235794064	0.7743394688088784
6923	5	5	20845863	accelerated	0.09483085235794064	0.7729640878696086
6879	5	5	20845863	accelerated	0.09495704756570889	0.7726203746082235
6038	4	5	5567862	accelerated	0.09518523921806488	0.773106305790619
6666	5	5	20845863	accelerated	0.09521001377687	0.7719412601096403
7030	5	5	20845863	accelerated	0.09521001377687	0.7705798116791118
4887	5	4	10845863	constrained	0.0952809411209631	0.7697961950776403
7902	5	4	6850431	accelerated	0.09560504108654355	0.7710571767067633
6999	5	5	20845863	accelerated	0.09570634960544566	0.770520067262088
3793	5	5	20845863	accelerated	0.09595163854160949	0.7711419777013064
3821	5	5	20845863	accelerated	0.0960757224987534	0.7707893191377262
7321	5	5	20845863	accelerated	0.09656361332483199	0.7733515210255741
5652	5	5	20845863	accelerated	0.09668328284885253	0.7729609494658263
4088	5	5	20845863	constrained	0.09711276170090276	0.7750442842529439
4818	5	5	20845863	accelerated	0.09717050191336885	0.774158738334114
4542	5	5	20845863	constrained	0.09772011872045645	0.7771882578997829
260	5	4	4750372	constrained	0.09800724935081226	0.7781232997766047
1117	5	4	5567862	constrained	0.0986323943945267	0.7817341241390036
5750	5	5	20845863	accelerated	0.09867092934565436	0.7806911978744964
3398	5	4	5567862	accelerated	0.0986976820378409	0.7795588001233251
4310	5	5	20845863	constrained	0.09893876542504104	0.7801202655249371
8441	4	4	3074060	accelerated	0.09903095225698966	0.7795077871480712
6952	5	5	20845863	accelerated	0.09917647790422679	0.7793165361344122
8281	5	4	10845863	accelerated	0.09919330154116435	0.7781163432006892
2984	5	4	5567862	constrained	0.0995848014337999	0.7798543579858493
6941	5	5	20845863	accelerated	0.10006233947297816	0.7822590729838105
1986	5	5	20845863	constrained	0.10029572685201926	0.7827501539522388
9233	4	4	4750372	accelerated	0.10029674365544039	0.7814291284122511
5979	5	5	20845863	constrained	0.10091977372018356	0.784950578986309
8830	5	4	10845863	constrained	0.10095321119009486	0.7838820408652204
2747	5	4	10845863	accelerated	0.10118038897836212	0.7843189274015266
6142	4	4	2401596	constrained	0.10127299056602988	0.7837129067580288
6242	5	5	20845863	constrained	0.10129846063003795	0.7825902960121955
2085	4	5	8845863	constrained	0.10143979368177557	0.7823650642112068
2477	4	5	5567862	accelerated	0.10152561645287439	0.781713177688323
4234	5	5	20845863	constrained	0.10168146388005025	0.781601738267254
8996	5	4	6850431	accelerated	0.10177276905457278	0.7809953799187868
9311	4	4	10845863	accelerated	0.10234786327908918	0.7840974033184311
2841	5	5	20845863	accelerated	0.10254181139929464	0.7842739541856052
7823	5	5	20845863	accelerated	0.10330474060215167	0.7887944336493743
6965	5	5	20845863	accelerated	0.10382823479103032	0.7914747000930866
2027	5	5	20845863	constrained	0.10384855439533398	0.7903167763187192
2695	4	4	5567862	constrained	0.10404575492027007	0.7905065717369526
6901	5	4	10845863	constrained	0.1041871626117102	0.790272544173782
1165	4	5	5567862	accelerated	0.10432161360172076	0.7899866086110504
5791	5	5	20845863	constrained	0.10435126414572578	0.7889093099913271
7255	5	4	5567862	accelerated	0.10451737501670466	0.7888655163678581
7208	4	5	5567862	accelerated	0.10452870792339763	0.7876555675869815
7616	5	5	20845863	constrained	0.10486433311249659	0.7888892207430276
8473	5	4	5567862	accelerated	0.10490032518432624	0.787868399788663
9259	4	4	3074060	accelerated	0.1049826557242618	0.7871983776448324
5136	4	5	5567862	constrained	0.10508380851155509	0.7866714474054263
1482	5	5	20845863	constrained	0.10513213803962765	0.7857514356088784
7465	5	5	20845863	constrained	0.105517347419054	0.7873481419610386
3328	4	4	8845863	constrained	0.1055267670927982	0.7861401529039788
3471	5	4	5567862	constrained	0.10561481192010735	0.7855208620767791
6475	5	5	20845863	constrained	0.10654655475004123	0.7911685109189954
3226	5	4	4750372	accelerated	0.10677257148343522	0.7915659620960973
5764	5	5	20845863	accelerated	0.10697754896086165	0.791806406744184
3249	4	5	8845863	accelerated	0.10757921433279638	0.794977479183901
7190	5	5	20845863	accelerated	0.10816819834700597	0.7980447945569299
4626	4	4	8845863	accelerated	0.10831278296572622	0.7978288299032386
7177	5	5	20845863	constrained	0.10836440538721456	0.796929897951807
4777	4	5	10845863	constrained	0.10866926824592482	0.7978932351688784
4367	5	5	20845863	constrained	0.10875383518812864	0.7972385777608983
9825	4	4	3881501	accelerated	0.10889092556719715	0.7969704265197253
1740	4	4	3881501	constrained	0.10901075715250452	0.7965770136510243
7712	5	5	20845863	constrained	0.10927898990734161	0.797267543219063
5424	4	5	8845863	accelerated	0.1095195634146705	0.7977544071586079
7530	5	5	20845863	constrained	0.10953816215415685	0.7966253979800725
8824	4	5	5567862	accelerated	0.10961960400180815	0.7959562701966735
7978	5	4	10845863	accelerated	0.10978261411038726	0.7958805942378627
2064	4	4	3074060	constrained	0.10983192719923318	0.7949821986076988
6721	5	5	20845863	constrained	0.1100768414058646	0.7955001971834845
8172	5	4	5567862	accelerated	0.11007877421459289	0.7942633567150421
4058	5	5	20845863	accelerated	0.11058222150397046	0.7966433508347259
696	5	5	20845863	constrained	0.11060679205858635	0.7955714243837818
8353	4	5	10845863	accelerated	0.11069068482977074	0.7949288774394646
5511	5	4	10845863	constrained	0.11078352411686973	0.7943524877692425
3008	5	5	20845863	accelerated	0.11085159789043841	0.7936005970658688
2128	4	4	3074060	accelerated	0.11104659715649678	0.793758308958199
497	4	5	10845863	accelerated	0.11110020691933686	0.7929064534258737
7603	5	5	20845863	accelerated	0.11139994725712077	0.7938111148492658
7673	5	5	20845863	accelerated	0.11139994725712077	0.7925803999425227
8625	5	4	4750372	constrained	0.11149065460097211	0.7919978544332215
8911	4	5	8845863	constrained	0.1115810159934138	0.791414655940921
5706	5	4	5567862	accelerated	0.1117115214114408	0.7911175490078732
6563	5	5	20845863	accelerated	0.11180194856916703	0.7905379691585631
3105	4	5	5567862	constrained	0.1118594079795374	0.7897274203355341
6834	5	4	5567862	constrained	0.11187949184867521	0.7886558956890484
1062	4	4	6850431	constrained	0.11245591821175487	0.7915033875364158
1477	5	5	20845863	constrained	0.11261609636143076	0.7914169467114942
1104	4	4	2401596	accelerated	0.11300264064188681	0.7929191405284688
